"DataMessageGUID","SensorID","Sensor Name","Date","Value","Formatted Value","Battery","Raw Data","Sensor State","GatewayID","Alert Sent","Signal Strength","Voltage"
"6eb72bbf-7060-4a4f-9d05-76c2d031c2e3","814111","Vibration Meter 1","11/15/2022 5:20 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.4 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.4|12|11|12|100|2","2","964010","False","100","2.96"
"cf11929f-fb71-482b-8440-cdb76281123f","814111","Vibration Meter 1","11/15/2022 5:20 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.4 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.4|12|11|12|100|2","2","964010","False","100","2.96"
"4a70c5c9-fb09-4c60-b038-ba36a506b677","814111","Vibration Meter 1","11/15/2022 5:10 PM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1.1 mm/s 13 Hz, Z-Axis 0.8 mm/s 13 Hz, Duty Cycle 100 %","100","0.6|1.1|0.8|14|13|13|100|2","2","964010","False","100","2.96"
"c3a2764c-c870-4d00-82a3-b4bf46855998","814111","Vibration Meter 1","11/15/2022 5:00 PM","0.6","X-Axis 0.6 mm/s 13 Hz, Y-Axis 1.2 mm/s 15 Hz, Z-Axis 0.8 mm/s 14 Hz, Duty Cycle 100 %","100","0.6|1.2|0.8|13|15|14|100|2","2","964010","False","100","2.96"
"a9d64b17-e0b7-4591-8438-5671f9304d12","814111","Vibration Meter 1","11/15/2022 4:50 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|14|11|100|2","2","964010","False","100","2.96"
"d7a77ff5-3f0c-4852-bc1b-fd39fade39c1","814111","Vibration Meter 1","11/15/2022 4:40 PM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|15|12|12|100|2","2","964010","False","98","2.96"
"a2a53237-6aaf-4926-9c76-fd4fdeeb1f75","814111","Vibration Meter 1","11/15/2022 4:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|12|12|12|100|2","2","964010","False","100","2.96"
"722a47eb-c334-4389-8991-7503038a57e0","814111","Vibration Meter 1","11/15/2022 4:20 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.9 mm/s 11 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.9|0.5|14|11|13|100|2","2","964010","False","100","2.96"
"6bc3fd2a-ca82-4e5a-9272-aee2be3ade6a","814111","Vibration Meter 1","11/15/2022 4:10 PM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1.2 mm/s 12 Hz, Z-Axis 0.7 mm/s 12 Hz, Duty Cycle 100 %","100","0.6|1.2|0.7|14|12|12|100|2","2","964010","False","100","2.96"
"b2b4b4af-892d-4779-a821-c36973619e46","814111","Vibration Meter 1","11/15/2022 4:00 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 1 mm/s 12 Hz, Z-Axis 0.7 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|1|0.7|11|12|12|100|2","2","964010","False","100","2.96"
"3aebfb6a-86f7-4ac8-baa6-2329964af705","814111","Vibration Meter 1","11/15/2022 3:50 PM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.9 mm/s 11 Hz, Z-Axis 0.6 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|15|11|13|100|2","2","964010","False","100","2.96"
"f6355120-c5df-4eec-8aea-019abb3711b2","814111","Vibration Meter 1","11/15/2022 3:40 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 1.1 mm/s 11 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|1.1|0.6|13|11|11|100|2","2","964010","False","100","2.96"
"59fb3720-dccb-4af2-9f3f-267ad2b69489","814111","Vibration Meter 1","11/15/2022 3:30 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.8 mm/s 13 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|13|13|13|100|2","2","964010","False","100","2.96"
"73255dd3-2efa-4158-b173-c1b26a61a427","814111","Vibration Meter 1","11/15/2022 3:20 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.9 mm/s 11 Hz, Z-Axis 0.6 mm/s 16 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|11|11|16|100|2","2","964010","False","100","2.96"
"0a1b8f9f-84d4-4257-b934-addd2323f049","814111","Vibration Meter 1","11/15/2022 3:10 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 1 mm/s 12 Hz, Z-Axis 0.7 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|1|0.7|14|12|12|100|2","2","964010","False","98","2.96"
"21aa15d5-e02c-4127-88b4-add327c7d7b9","814111","Vibration Meter 1","11/15/2022 3:00 PM","0.7","X-Axis 0.7 mm/s 13 Hz, Y-Axis 1.4 mm/s 11 Hz, Z-Axis 0.8 mm/s 13 Hz, Duty Cycle 100 %","100","0.7|1.4|0.8|13|11|13|100|2","2","964010","False","100","2.96"
"27eacb05-630d-4bde-914d-2971c8f4278f","814111","Vibration Meter 1","11/15/2022 2:50 PM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 0.8 mm/s 11 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.6|0.8|0.6|14|11|12|100|2","2","964010","False","97","2.96"
"2561cb01-cdf5-42f3-be07-b6b4a833847b","814111","Vibration Meter 1","11/15/2022 2:40 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.5 mm/s 17 Hz, Duty Cycle 100 %","100","0.5|0.9|0.5|14|12|17|100|2","2","964010","False","98","2.96"
"ad8d099b-4f3b-4381-974d-efde7fdf32b8","814111","Vibration Meter 1","11/15/2022 2:30 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|12|12|12|100|2","2","964010","False","98","2.96"
"d0e8ce03-e0fc-4309-ac9a-b377815ea540","814111","Vibration Meter 1","11/15/2022 2:20 PM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.8 mm/s 11 Hz, Z-Axis 0.6 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|12|11|12|100|2","2","964010","False","98","2.96"
"8d942db0-3d70-49f1-9141-38092eb4aeb7","814111","Vibration Meter 1","11/15/2022 2:10 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 1.2 mm/s 13 Hz, Z-Axis 0.8 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|1.2|0.8|14|13|12|100|2","2","964010","False","100","2.96"
"7d39cef0-1d24-4435-827f-85ff6a0ade93","814111","Vibration Meter 1","11/15/2022 2:00 PM","0.7","X-Axis 0.7 mm/s 11 Hz, Y-Axis 1.6 mm/s 12 Hz, Z-Axis 0.9 mm/s 14 Hz, Duty Cycle 100 %","100","0.7|1.6|0.9|11|12|14|100|2","2","964010","False","100","2.96"
"a7d912a5-da66-4e2f-b25d-773a159b2f23","814111","Vibration Meter 1","11/15/2022 1:50 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.9|0.5|14|12|11|100|2","2","964010","False","96","2.96"
"5144ffd8-24d0-402e-95fc-c4ff8b1d03e4","814111","Vibration Meter 1","11/15/2022 1:40 PM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.8 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|11|12|12|100|2","2","964010","False","100","2.96"
"5df754fa-4cc2-4f19-ba26-c82fc13dfec0","814111","Vibration Meter 1","11/15/2022 1:30 PM","0.5","X-Axis 0.5 mm/s 16 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|16|12|13|100|2","2","964010","False","100","2.96"
"6e94c6ff-3b58-4f2b-88bf-d1c8abd46ac4","814111","Vibration Meter 1","11/15/2022 1:20 PM","0.5","X-Axis 0.5 mm/s 10 Hz, Y-Axis 0.9 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.9|0.5|10|12|12|100|2","2","964010","False","95","2.96"
"75eb38cc-6f7c-47ce-b261-470325679c27","814111","Vibration Meter 1","11/15/2022 1:10 PM","0.6","X-Axis 0.6 mm/s 13 Hz, Y-Axis 1.6 mm/s 12 Hz, Z-Axis 0.8 mm/s 14 Hz, Duty Cycle 100 %","100","0.6|1.6|0.8|13|12|14|100|2","2","964010","False","100","2.96"
"d4497654-9625-4365-b979-63c2663b7ec4","814111","Vibration Meter 1","11/15/2022 1:00 PM","0.8","X-Axis 0.8 mm/s 13 Hz, Y-Axis 2 mm/s 10 Hz, Z-Axis 1.1 mm/s 13 Hz, Duty Cycle 100 %","100","0.8|2|1.1|13|10|13|100|2","2","964010","False","100","2.96"
"90d1a33a-a273-4b1d-9c74-ea8f6337b70f","814111","Vibration Meter 1","11/15/2022 12:50 PM","0.6","X-Axis 0.6 mm/s 12 Hz, Y-Axis 1.1 mm/s 12 Hz, Z-Axis 0.7 mm/s 12 Hz, Duty Cycle 100 %","100","0.6|1.1|0.7|12|12|12|100|2","2","964010","False","100","2.96"
"554579c1-8b5e-43d8-84b2-3a6098b38c5b","814111","Vibration Meter 1","11/15/2022 12:40 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.9 mm/s 13 Hz, Z-Axis 0.6 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.9|0.6|13|13|11|100|2","2","964010","False","100","2.96"
"e39725ba-5041-4081-9150-751f848e2dae","814111","Vibration Meter 1","11/15/2022 12:30 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|12|13|100|2","2","964010","False","100","2.96"
"3929819a-cb79-4b91-b4db-34d073e7ca55","814111","Vibration Meter 1","11/15/2022 12:20 PM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.8 mm/s 10 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.8|0.5|13|10|11|100|2","2","964010","False","100","2.96"
"50213fdc-8cc3-46bd-9a6f-888f14f4f897","814111","Vibration Meter 1","11/15/2022 12:10 PM","0.6","X-Axis 0.6 mm/s 16 Hz, Y-Axis 1.3 mm/s 14 Hz, Z-Axis 0.8 mm/s 15 Hz, Duty Cycle 100 %","100","0.6|1.3|0.8|16|14|15|100|2","2","964010","False","100","2.96"
"d6b906d7-c1d6-4dc4-86c0-6e16946c26a7","814111","Vibration Meter 1","11/15/2022 12:00 PM","0.7","X-Axis 0.7 mm/s 12 Hz, Y-Axis 1.4 mm/s 13 Hz, Z-Axis 0.8 mm/s 13 Hz, Duty Cycle 100 %","100","0.7|1.4|0.8|12|13|13|100|2","2","964010","False","100","2.96"
"aeea5eb2-4ed6-43b5-8b86-91fcabc42677","814111","Vibration Meter 1","11/15/2022 11:50 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|12|13|100|2","2","964010","False","98","2.94"
"41831b32-9daa-40d3-a981-3b331c8c58b9","814111","Vibration Meter 1","11/15/2022 11:40 AM","0.6","X-Axis 0.6 mm/s 11 Hz, Y-Axis 1 mm/s 10 Hz, Z-Axis 0.7 mm/s 11 Hz, Duty Cycle 100 %","100","0.6|1|0.7|11|10|11|100|2","2","964010","False","94","2.93"
"1e82cc07-52f5-43aa-85de-cc7d1ad47147","814111","Vibration Meter 1","11/15/2022 11:40 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","86","2.96"
"349680e2-8392-4c79-8c1c-c36256a02607","814111","Vibration Meter 1","11/15/2022 11:30 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","97","2.96"
"219710e6-6f59-466a-8b2b-f85adb68d176","814111","Vibration Meter 1","11/15/2022 11:20 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","90","2.96"
"02257e88-1a7b-42de-a88b-e53a1106f250","814111","Vibration Meter 1","11/15/2022 11:10 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","98","2.96"
"eceda11a-34a7-4094-903b-76153e17a27a","814111","Vibration Meter 1","11/15/2022 11:00 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.96"
"d0f6c6a2-6194-432e-898f-908943128512","814111","Vibration Meter 1","11/15/2022 10:50 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","96","2.96"
"44c3232b-40c1-475b-ae1c-0225f22c3d17","814111","Vibration Meter 1","11/15/2022 10:40 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","98","2.96"
"f95aa8da-57ce-4d1a-a099-dac6331d97ac","814111","Vibration Meter 1","11/15/2022 10:40 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","98","2.96"
"52dd6d05-6d55-45ce-aa47-1cf2d7749332","814111","Vibration Meter 1","11/15/2022 10:30 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.96"
"3668cf66-b016-4687-b8d7-f0f671de9776","814111","Vibration Meter 1","11/15/2022 10:20 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.96"
"926e2466-f72d-4793-8b23-08b509e3991f","814111","Vibration Meter 1","11/15/2022 10:10 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.96"
"06cf9316-cd74-4b09-b807-1d2e9816cc07","814111","Vibration Meter 1","11/15/2022 10:00 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.96"
"10826dd8-428c-4e2d-8e68-7e40c091dfac","814111","Vibration Meter 1","11/15/2022 9:50 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.97"
"7190e663-aa8f-4481-bcf8-ef4325ded3d3","814111","Vibration Meter 1","11/15/2022 9:40 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.98"
"11c70dfc-ae44-45e8-a453-cea9d8125fa3","814111","Vibration Meter 1","11/15/2022 9:30 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.95"
"05c2b9e7-f15f-4696-a45c-f3c9174a5139","814111","Vibration Meter 1","11/15/2022 9:30 AM","0","X-Axis 0 mm/s 0 Hz, Y-Axis 0 mm/s 0 Hz, Z-Axis 0 mm/s 0 Hz, Duty Cycle 0 %","100","0|0|0|0|0|0|0|0","0","964010","False","100","2.93"
"652b8c2e-43de-4f5f-91d7-27ba9c314806","814111","Vibration Meter 1","11/15/2022 9:30 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 10 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|10|13|100|2","2","964010","False","100","2.96"
"4905c39f-66b4-4b77-9dd5-86293182ad66","814111","Vibration Meter 1","11/15/2022 9:20 AM","0.5","X-Axis 0.5 mm/s 18 Hz, Y-Axis 0.9 mm/s 13 Hz, Z-Axis 0.5 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.9|0.5|18|13|15|100|2","2","964010","False","100","2.96"
"2d20b265-5edd-4801-8f7e-45a40d4ac692","814111","Vibration Meter 1","11/15/2022 9:10 AM","0.6","X-Axis 0.6 mm/s 14 Hz, Y-Axis 1.3 mm/s 12 Hz, Z-Axis 0.7 mm/s 14 Hz, Duty Cycle 100 %","100","0.6|1.3|0.7|14|12|14|100|2","2","964010","False","100","2.96"
"cc016b28-69cd-48ea-ad20-4eb6b2695a31","814111","Vibration Meter 1","11/15/2022 9:00 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.8 mm/s 13 Hz, Z-Axis 0.6 mm/s 15 Hz, Duty Cycle 100 %","100","0.5|0.8|0.6|11|13|15|100|2","2","964010","False","100","2.96"
"b848abf5-3de5-4f90-833d-4aa8ffca9fda","814111","Vibration Meter 1","11/15/2022 8:50 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 13 Hz, Z-Axis 0.5 mm/s 10 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|13|10|100|2","2","964010","False","100","2.96"
"e868b011-1bfa-42af-a215-a8549df9b2c0","814111","Vibration Meter 1","11/15/2022 8:40 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.7 mm/s 10 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|13|10|12|100|2","2","964010","False","100","2.96"
"140887a7-8d75-45d2-b8a5-6223af03c38b","814111","Vibration Meter 1","11/15/2022 8:30 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 17 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|17|12|100|2","2","964010","False","100","2.96"
"314008e4-445d-4d0b-9389-0cee322a2a3f","814111","Vibration Meter 1","11/15/2022 8:20 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|12|13|100|2","2","964010","False","100","2.96"
"481f4a47-7a70-41f6-9a61-b161a02e3dd7","814111","Vibration Meter 1","11/15/2022 8:10 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|12|13|100|2","2","964010","False","100","2.96"
"a6830536-c759-4504-9829-902bc329c331","814111","Vibration Meter 1","11/15/2022 8:00 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 11 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|11|12|100|2","2","964010","False","100","2.96"
"e7cdf108-3fe2-4974-8718-132704b8e9a6","814111","Vibration Meter 1","11/15/2022 7:50 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|11|12|12|100|2","2","964010","False","100","2.96"
"6dbef4f5-0f48-44f0-9fe9-fb5d3395cd07","814111","Vibration Meter 1","11/15/2022 7:40 AM","0.5","X-Axis 0.5 mm/s 15 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|15|11|12|100|2","2","964010","False","100","2.96"
"cc8b2fe9-36f0-4d9a-ab55-4e06c9907f50","814111","Vibration Meter 1","11/15/2022 7:30 AM","0.4","X-Axis 0.4 mm/s 11 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.4|0.6|0.5|11|13|13|100|2","2","964010","False","100","2.96"
"8cd5b138-21b9-4135-811f-4ee6f743cd69","814111","Vibration Meter 1","11/15/2022 7:20 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|11|13|11|100|2","2","964010","False","100","2.96"
"a1a6453b-29aa-4c73-9c0a-104a6eb217b3","814111","Vibration Meter 1","11/15/2022 7:10 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|11|12|12|100|2","2","964010","False","100","2.96"
"29f61d74-38e2-4d5a-9508-277ac382b595","814111","Vibration Meter 1","11/15/2022 7:00 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|12|12|100|2","2","964010","False","100","2.96"
"c2ff6b2e-abcb-4a17-b5b9-9f1c7f310de7","814111","Vibration Meter 1","11/15/2022 6:50 AM","0.5","X-Axis 0.5 mm/s 17 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|17|12|12|100|2","2","964010","False","100","2.96"
"6c60d910-6ffc-466a-b4fe-03e02dfed3c7","814111","Vibration Meter 1","11/15/2022 6:40 AM","0.4","X-Axis 0.4 mm/s 11 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.4|0.6|0.5|11|11|14|100|2","2","964010","False","100","2.96"
"9f6afdd3-b2c0-4f92-b8fc-414a55661582","814111","Vibration Meter 1","11/15/2022 6:30 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|13|12|100|2","2","964010","False","100","2.96"
"88c9a554-86f8-4be3-86e1-44953cc6036d","814111","Vibration Meter 1","11/15/2022 6:20 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.7 mm/s 14 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|12|14|13|100|2","2","964010","False","100","2.96"
"d9d35f46-183e-4bdb-b475-24c4ac9b3774","814111","Vibration Meter 1","11/15/2022 6:10 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.5 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|11|12|11|100|2","2","964010","False","100","2.96"
"d211a142-2601-4829-a8ae-40016da6e25d","814111","Vibration Meter 1","11/15/2022 6:00 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 14 Hz, Z-Axis 0.4 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.4|13|14|12|100|2","2","964010","False","100","2.96"
"6c971d45-816c-4384-a509-ea7e42126d1d","814111","Vibration Meter 1","11/15/2022 5:50 AM","0.5","X-Axis 0.5 mm/s 13 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 12 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|13|11|12|100|2","2","964010","False","100","2.96"
"b84d7c82-2db3-427c-b7fe-a226ddbbe987","814111","Vibration Meter 1","11/15/2022 5:40 AM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.4 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.4|14|11|13|100|2","2","964010","False","100","2.96"
"e5a39b06-50b8-47c2-b4ec-374efd6ea6d7","814111","Vibration Meter 1","11/15/2022 5:30 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 13 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|12|13|13|100|2","2","964010","False","100","2.96"
"8d0b275d-b303-446f-9fd4-7f9f239133f1","814111","Vibration Meter 1","11/15/2022 5:20 AM","0.5","X-Axis 0.5 mm/s 11 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 10 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|11|11|10|100|2","2","964010","False","100","2.96"
"97627a88-49c3-45a6-bde7-1302824d60b8","814111","Vibration Meter 1","11/15/2022 5:10 AM","0.5","X-Axis 0.5 mm/s 12 Hz, Y-Axis 0.6 mm/s 12 Hz, Z-Axis 0.4 mm/s 11 Hz, Duty Cycle 100 %","100","0.5|0.6|0.4|12|12|11|100|2","2","964010","False","100","2.91"
"05d8f18e-a939-4471-a32c-829e18595b9b","814111","Vibration Meter 1","11/15/2022 5:00 AM","0.5","X-Axis 0.5 mm/s 8 Hz, Y-Axis 0.6 mm/s 11 Hz, Z-Axis 0.5 mm/s 14 Hz, Duty Cycle 100 %","100","0.5|0.6|0.5|8|11|14|100|2","2","964010","False","100","2.97"
"5ec157b5-6223-4e25-b6d6-088bf721ddc4","814111","Vibration Meter 1","11/14/2022 7:54 PM","0.5","X-Axis 0.5 mm/s 14 Hz, Y-Axis 0.7 mm/s 12 Hz, Z-Axis 0.5 mm/s 13 Hz, Duty Cycle 100 %","100","0.5|0.7|0.5|14|12|13|100|2","2","964010","False","100","2.96"
